"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014792","2003-12-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   11",",,W","  -11",",,W","   28",",,W"," 1545",",,W"," 1427",",,W",,,"    0",",,W","    0",",,W","  270",",,W","  300",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   33",",,W","  -28",",,W","   34",",,W"," 1516",",,W"," 1159",",,W",,,"    6",",,W","    0",",,W","  300",",,W","  280",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   39",",,W","  -44",",,W","   42",",,W"," 1330",",,W"," 1410",",,W",,,"    0",",,W","    0",",,W","  260",",,W","  250",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  117",",,W","   -6",",,W","   30",",,W"," 1427",",,W"," 1244",",,W",,,"   56",",,W","    0",",,W","  210",",,W","  220",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  144",",,W","   39",",,W","   31",",,W"," 1325",",,W"," 1513",",,W",,,"   94",",,W","    0",",,W","  210",",,W","  220",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  495",",,W,",,,,,"  139",",,W","   44",",,W","   39",",,W"," 1235",",,W"," 1234",",,W",,,"   94",",,W","    0",",,W","  190",",,W","  190",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   50",",,W","   -6",",,W","   40",",,W"," 1412",",,W"," 1411",",,W",,,"   22",",,W","    0",",,W","  260",",,W","  250",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   50",",,W","  -17",",,W","   49",",,W"," 1438",",,W"," 1354",",,W",,,"   17",",,W","    0",",,W","  270",",,W","  260",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  106",",,W","    0",",,W","   34",",,W"," 0009",",,W"," 0008",",,W",,,"   56",",,W","    0",",,W","  300",",,W","  300",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  100",",,W","  -39",",,W","   10",",,W"," 1552",",,W"," 1551",",,W",,,"   33",",,W","    0",",,W","  150",",,W","  160",",,W","   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  117",",,W","  -39",",,W","   16",",,W"," 1534",",,W"," 1533",",,W",,,"   39",",,W","    0",",,W","  200",",,W","  200",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    5",",,W,",,,,,"  117",",,W","   17",",,W","   46",",,W"," 1213",",,W"," 1211",",,W",,,"   67",",,W","    0",",,W","  290",",,W","  300",",,W","  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2003-12-31","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   78",",,W","    0",",,W","   34",",,W"," 1615",",,W"," 1612",",,W",,,"   39",",,W","    0",",,W","  200",",,W","  210",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   83",",,W","  -17",",,W","   21",",,W"," 1304",",,W"," 1303",",,W",,,"   33",",,W","    0",",,W","  320",",,W","  310",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    5",",,W,",,,,,"   89",",,W","  -11",",,W","   14",",,W"," 2023",",,W"," 1244",",,W",,,"   39",",,W","    0",",,W","  110",",,W","  240",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,",,,,,"  122",",,W","   56",",,W","   15",",,W"," 1202",",,W"," 1201",",,W",,,"   89",",,W","    0",",,W","  220",",,W","  220",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   48",",,W,",,,,,"  111",",,W","   22",",,W","   31",",,W"," 2056",",,W"," 2056",",,W",,,"   67",",,W",,,"   60",",,W","   50",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  117",",,W,",,,,,"   44",",,W","   22",",,W","   31",",,W"," 0244",",,W"," 0204",",,W",,,"   33",",,W","    0",",,W","   60",",,W","   60",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   39",",,W","  -67",",,W","   56",",,W"," 1822",",,W"," 1816",",,W",,,"  -11",",,W","    0",",,W","  290",",,W","  290",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -39",",,W","  -83",",,W","   62",",,W"," 1327",",,W"," 1612",",,W",,,"  -61",",,W","    0",",,W","  280",",,W","  270",",,W","  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   -6",",,W","  -72",",,W","   34",",,W"," 1206",",,W"," 1204",",,W",,,"  -39",",,W","    0",",,W","  270",",,W","  260",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -22",",,W"," -144",",,W","   41",",,W"," 1324",",,W"," 1323",",,W",,,"  -83",",,W","    0",",,W","  360",",,W","  350",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -89",",,W"," -172",",,W","   38",",,W"," 1010",",,W"," 1108",",,W",,," -128",",,W","    0",",,W","  360",",,W","  350",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,",,,,,"  -28",",,W"," -150",",,W","   34",",,W"," 2246",",,W"," 2226",",,W",,,"  -89",",,W","    0",",,W","  200",",,W","  190",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   50",",,W","  -39",",,W","   24",",,W"," 1221",",,W"," 2105",",,W",,,"    6",",,W","    0",",,W","  210",",,W","  290",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,",,,,,"   67",",,W","  -72",",,W","   55",",,W"," 1731",",,W"," 2304",",,W",,,"    0",",,W","    0",",,W","  330",",,W","  310",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    8",",,W,",,,,,"  -72",",,W"," -122",",,W","   36",",,W"," 0141",",,W"," 0140",",,W",,,"  -94",",,W","    0",",,W","  320",",,W","  310",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   46",",,W,",,,,,"  -72",",,W"," -167",",,W","   55",",,W"," 2214",",,W"," 2207",",,W",,," -117",",,W","    0",",,W","  330",",,W","  320",",,W","  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -39",",,W"," -167",",,W","   61",",,W"," 0021",",,W"," 0021",",,W",,," -100",",,W","    0",",,W","  290",",,W","  280",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    5",",,W,",,,,,"    0",",,W","  -89",",,W","   35",",,W"," 2355",",,W"," 0020",",,W",,,"  -44",",,W","    0",",,W","  310",",,W","  310",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  140",",,W,",,,,,"   11",",,W","  -39",",,W","   28",",,W"," 2209",",,W"," 2207",",,W",,,"  -11",",,W","    0",",,W","  310",",,W","  290",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,",,,,,"  -22",",,W","  -67",",,W","   52",",,W"," 1244",",,W"," 1059",",,W",,,"  -44",",,W","    0",",,W","  290",",,W","  310",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -22",",,W","  -78",",,W","   53",",,W"," 1428",",,W"," 1847",",,W",,,"  -50",",,W","    0",",,W","  290",",,W","  320",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -33",",,W","  -94",",,W","   34",",,W"," 0039",",,W"," 0852",",,W",,,"  -61",",,W","    0",",,W","  310",",,W","  310",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,",,,,,"   44",",,W","  -89",",,W","   42",",,W"," 1946",",,W"," 1549",",,W",,,"  -22",",,W","    0",",,W","  290",",,W","  240",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -72",",,W"," -117",",,W","   49",",,W"," 1002",",,W"," 1401",",,W",,,"  -94",",,W","    0",",,W","  290",",,W","  290",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,",,,,,"  -50",",,W"," -128",",,W","   31",",,W"," 2319",",,W"," 2319",",,W",,,"  -89",",,W","    0",",,W","  340",",,W","  340",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -83",",,W"," -144",",,W","   22",",,W"," 1241",",,W"," 0040",",,W",,," -111",",,W","    0",",,W","  330",",,W","  330",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   23",",,W,",,,,,"  -61",",,W"," -106",",,W","   43",",,W"," 2346",",,W"," 2335",",,W",,,"  -83",",,W","    0",",,W","   60",",,W","   60",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   91",",,W,",,,,,"  -44",",,W","  -72",",,W","   53",",,W"," 0437",",,W"," 0356",",,W",,,"  -56",",,W","    0",",,W","   60",",,W","   60",",,W","   80",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   10",",,W,",,,,,"  -22",",,W","  -72",",,W","   53",",,W"," 1039",",,W"," 1007",",,W",,,"  -44",",,W","    0",",,W","  290",",,W","  290",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -33",",,W","  -78",",,W","   45",",,W"," 1224",",,W"," 1322",",,W",,,"  -56",",,W","    0",",,W","  260",",,W","  290",",,W","  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -50",",,W","  -94",",,W","   48",",,W"," 1351",",,W"," 1350",",,W",,,"  -72",",,W","    0",",,W","  280",",,W","  290",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-01-31","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -44",",,W"," -111",",,W","   53",",,W"," 1208",",,W"," 1207",",,W",,,"  -78",",,W","    0",",,W","  290",",,W","  300",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   22",",,W"," -106",",,W","   31",",,W"," 1623",",,W"," 1346",",,W",,,"  -39",",,W","    0",",,W","  340",",,W","  340",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   28",",,W"," -106",",,W","   11",",,W"," 0016",",,W"," 2155",",,W",,,"  -39",",,W","    0",",,W","  330",",,W","  110",",,W","   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  183",",,W,",,,,,"   61",",,W","  -61",",,W","   40",",,W"," 1529",",,W"," 1538",",,W",,,"    0",",,W","    0",",,W","   90",",,W","   90",",,W","   80",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   50",",,W","  -17",",,W","   47",",,W"," 0237",",,W"," 0603",",,W",,,"   17",",,W","    0",",,W","  280",",,W","  290",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   11",",,W","  -50",",,W","   22",",,W"," 0857",",,W"," 0857",",,W",,,"  -17",",,W","    0",",,W","  340",",,W","  360",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  424",",,W,",,,,,"   28",",,W","  -11",",,W","   26",",,W"," 1248",",,W"," 1248",",,W",,,"   11",",,W","    0",",,W","   80",",,W","   70",",,W","   67",",,W","   80",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   13",",,W,",,,,,"   61",",,W","  -28",",,W","   44",",,W"," 1222",",,W"," 1201",",,W",,,"   17",",,W","    0",",,W","  280",",,W","  300",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   -6",",,W","  -67",",,W","   49",",,W"," 0342",",,W"," 0328",",,W",,,"  -33",",,W","    0",",,W","  300",",,W","  300",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,W,",,,,,"   61",",,W","  -72",",,W","   33",",,W"," 1156",",,W"," 1124",",,W",,,"   -6",",,W","    0",",,W","  220",",,W","  200",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,W,",,,,,"   89",",,W","  -17",",,W","   23",",,W"," 0018",",,W"," 0017",",,W",,,"   39",",,W","    0",",,W","  210",",,W","  210",",,W","   80",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   39",",,W","  -33",",,W","   41",",,W"," 1309",",,W"," 1048",",,W",,,"    6",",,W","    0",",,W","  260",",,W","  280",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   39",",,W","  -44",",,W","   15",",,W"," 1549",",,W"," 1548",",,W",,,"    0",",,W","    0",",,W","  200",",,W","  210",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   50",",,W","  -22",",,W","   37",",,W"," 1549",",,W"," 1523",",,W",,,"   17",",,W","    0",",,W","  260",",,W","  260",",,W","   80",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   61",",,W","  -22",",,W","   36",",,W"," 1241",",,W"," 0952",",,W",,,"   22",",,W","    0",",,W","  280",",,W","  250",",,W","   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  -11",",,W","  -89",",,W","   42",",,W"," 1104",",,W"," 1054",",,W",,,"  -50",",,W","    0",",,W","  350",",,W","   10",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"    0",",,W"," -122",",,W","   23",",,W"," 0137",",,W"," 0144",",,W",,,"  -61",",,W","    0",",,W","  360",",,W","   10",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   33",",,W","  -94",",,W","   31",",,W"," 1215",",,W"," 1214",",,W",,,"  -28",",,W","    0",",,W","  110",",,W","  100",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   67",",,W","  -33",",,W","   44",",,W"," 1508",",,W"," 1743",",,W",,,"   17",",,W","    0",",,W","  320",",,W","  340",",,W","   80",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   94",",,W","  -22",",,W","   30",",,W"," 1054",",,W"," 1043",",,W",,,"   39",",,W","    0",",,W","  300",",,W","  300",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   89",",,W","  -39",",,W","   31",",,W"," 1545",",,W"," 1851",",,W",,,"   28",",,W","    0",",,W","  110",",,W","  100",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,W,",,,,,"  117",",,W","    6",",,W","   46",",,W"," 1505",",,W"," 2053",",,W",,,"   61",",,W","    0",",,W","  280",",,W","  300",",,W","  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   72",",,W","    6",",,W","   51",",,W"," 0343",",,W"," 0342",",,W",,,"   39",",,W","    0",",,W","  300",",,W","  300",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   78",",,W","   17",",,W","   11",",,B"," 1556",",,W"," 1555",",,W",,,"   50",",,W",,,"  280",",,W","  280",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   25",",,W,",,,,,"   28",",,W","  -28",",,W","   22",",,W"," 0848",",,W"," 2358",",,W",,,"    0",",,W","    0",",,W","   10",",,W","  330",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   50",",,W","  -56",",,W","   48",",,W"," 1455",",,W"," 0925",",,W",,,"    0",",,W","    0",",,W","  320",",,W","  320",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   61",",,W","  -50",",,W","   24",",,W"," 0915",",,W"," 0836",",,W",,,"    6",",,W","    0",",,W","   10",",,W","   10",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   89",",,W","  -28",",,W","   34",",,W"," 0933",",,W"," 1035",",,W",,,"   33",",,W","    0",",,W","   50",",,W","   30",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  144",",,W","  -22",",,W","   29",",,W"," 1405",",,W"," 1405",",,W",,,"   61",",,W","    0",",,W","  340",",,W","  330",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-02-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  167",",,W","  -22",",,W","   26",",,W"," 1238",",,W"," 1328",",,W",,,"   72",",,W","    0",",,W","  270",",,W","  280",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-03-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  183",",,W","    0",",,W","   17",",,W"," 1611",",,W"," 1611",",,W",,,"   94",",,W",,,"  140",",,W","  130",",,W","   76",",,W","   80",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-03-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,W,",,,,,"  194",",,W","   44",",,W","   32",",,W"," 2108",",,W"," 2108",",,W",,,"  122",",,W",,,"  300",",,W","  300",",,W","   80",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-03-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"  150",",,W","   61",",,W","   32",",,W"," 0935",",,W"," 0935",",,W",,,"  106",",,W",,,"  320",",,W","  300",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-03-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   38",",,W,",,,,,"  106",",,W","   56",",,W","   14",",,W"," 1058",",,W"," 1016",",,W",,,"   83",",,W",,,"   70",",,W","   20",",,W","   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-03-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,W,",,,,,"   94",",,W","   67",",,W","   22",",,W"," 1141",",,W"," 1142",",,W",,,"   83",",,W",,,"  110",",,W","  120",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-03-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  104",",,W,",,,,,"  183",",,W","   78",",,W","   46",",,W"," 2021",",,W"," 2047",",,W",,,"  133",",,W",,,"  290",",,W","  270",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00014792","2004-03-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   13",",,W,",,,,,"  122",",,W","   56",",,W","   38",",,W"," 0022",",,W"," 0040",",,W",,,"   89",",,W",,,"  310",",,W","  290",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
